127.0.0.1 - - [28/Nov/2021:15:13:23 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:46:50 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:48:03 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
127.0.0.1 - - [28/Nov/2021:22:48:57 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:48:58 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:01 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:01 +0900] "GET /project-oneyo/assets/img/%EC%B0%B9%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%81%AC.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:01 +0900] "GET /project-oneyo/assets/img/%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:01 +0900] "GET /project-oneyo/assets/img/%ED%86%A0%EB%A7%88%ED%86%A0%EC%B9%B4%EB%A0%88.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:07 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:10 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:13 +0900] "GET /project-oneyo/customer/login/form HTTP/1.1" 200 8704
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:14 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:49 +0900] "GET /project-oneyo/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:49:49 +0900] "GET /project-oneyo/assets/css/bootstrap.min.css.map HTTP/1.1" 404 865
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:50:31 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:50:34 +0900] "GET /project-oneyo/customer/register HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:50:53 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:50:53 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:51:14 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:52:36 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:52:36 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:52:36 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:52:36 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:31 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:32 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:32 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:33 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:47 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 26336
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:47 +0900] "GET /project-oneyo/assets/js/mealkit/list.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:47 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:47 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:47 +0900] "GET /project-oneyo/assets/img/%EC%83%88%EC%9A%B0%EC%99%84%EC%9E%90%ED%83%95.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:53:47 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:35 +0900] "GET /project-oneyo/mealkit/detail?mkId=12 HTTP/1.1" 200 16483
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:35 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:40 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33375
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:40 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%86%8C%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:40 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%ED%8C%8C.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:40 +0900] "GET /project-oneyo/assets/img/ingredients/%ED%91%9C%EA%B3%A0%EB%B2%84%EC%84%AF.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:40 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B0%84%EC%9E%A5%EB%8B%AC%EC%BD%A4%EC%96%91%EB%85%90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:40 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8B%B9%EB%A9%B4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:58 +0900] "GET /project-oneyo/mealkit/custom?mkId=9 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:57:58 +0900] "GET /project-oneyo/customer/login/form HTTP/1.1" 200 8704
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:44 +0900] "POST /project-oneyo/customer/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:44 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:44 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13240
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:48 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 27082
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:48 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:48 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:48 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:51 +0900] "GET /project-oneyo/mealkit/detail?mkId=9 HTTP/1.1" 200 33278
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:53 +0900] "GET /project-oneyo/mealkit/custom?mkId=9 HTTP/1.1" 200 15225
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:53 +0900] "GET /project-oneyo/assets/img/bulgogi/6.jpg HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:53 +0900] "GET /project-oneyo/assets/img/bulgogi/7.jpg HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:53 +0900] "GET /project-oneyo/assets/img/bulgogi/8.jpg HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:53 +0900] "GET /project-oneyo/assets/img/bulgogi/9.jpg HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:58 +0900] "POST /project-oneyo/cart/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:58:58 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 200 14487
0:0:0:0:0:0:0:1 - - [28/Nov/2021:23:01:58 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 500 8337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:23:02:00 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 500 8337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:23:03:34 +0900] "GET /project-oneyo/cart/list HTTP/1.1" 200 14486
